,Effective mode index (1),"w_core=300, wl=210, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=300, wl=220, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=300, wl=230, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=300, wl=240, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=300, wl=250, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=300, wl=260, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=300, wl=270, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=300, wl=280, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=300, wl=290, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=300, wl=300, abs(comp1.modeEy/comp1.modeEx) (1)",,,,,,,,,,,,"w_core=350, wl=210, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=350, wl=220, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=350, wl=230, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=350, wl=240, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=350, wl=250, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=350, wl=260, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=350, wl=270, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=350, wl=280, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=350, wl=290, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=350, wl=300, abs(comp1.modeEy/comp1.modeEx) (1)",,,,,,,,,,,,"w_core=400, wl=210, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=400, wl=220, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=400, wl=230, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=400, wl=240, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=400, wl=250, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=400, wl=260, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=400, wl=270, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=400, wl=280, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=400, wl=290, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=400, wl=300, abs(comp1.modeEy/comp1.modeEx) (1)",,,,,,,,,,,,"w_core=450, wl=210, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=450, wl=220, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=450, wl=230, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=450, wl=240, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=450, wl=250, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=450, wl=260, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=450, wl=270, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=450, wl=280, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=450, wl=290, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=450, wl=300, abs(comp1.modeEy/comp1.modeEx) (1)",,,,,,,,,,,,"w_core=500, wl=210, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=500, wl=220, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=500, wl=230, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=500, wl=240, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=500, wl=250, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=500, wl=260, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=500, wl=270, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=500, wl=280, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=500, wl=290, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=500, wl=300, abs(comp1.modeEy/comp1.modeEx) (1)",,,,,,,,,,,,"w_core=550, wl=210, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=550, wl=220, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=550, wl=230, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=550, wl=240, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=550, wl=250, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=550, wl=260, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=550, wl=270, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=550, wl=280, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=550, wl=290, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=550, wl=300, abs(comp1.modeEy/comp1.modeEx) (1)",,,,,,,,,,,,"w_core=600, wl=210, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=600, wl=220, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=600, wl=230, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=600, wl=240, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=600, wl=250, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=600, wl=260, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=600, wl=270, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=600, wl=280, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=600, wl=290, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=600, wl=300, abs(comp1.modeEy/comp1.modeEx) (1)",,,,,,,,,,,,"w_core=650, wl=210, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=650, wl=220, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=650, wl=230, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=650, wl=240, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=650, wl=250, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=650, wl=260, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=650, wl=270, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=650, wl=280, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=650, wl=290, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=650, wl=300, abs(comp1.modeEy/comp1.modeEx) (1)",,,,,,,,,,,,"w_core=700, wl=210, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=700, wl=220, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=700, wl=230, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=700, wl=240, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=700, wl=250, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=700, wl=260, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=700, wl=270, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=700, wl=280, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=700, wl=290, abs(comp1.modeEy/comp1.modeEx) (1)","w_core=700, wl=300, abs(comp1.modeEy/comp1.modeEx) (1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM_00,2.89,8119,8486,6807.1,5646.2,4808.5,4160.3,3633.9,3193.8,2820.7,2501.4,,,,,,,,,,,,9911.8,9918,7888.5,6498.2,5500.8,4736.3,4122.4,3614.5,3187.2,2824.3,,,,,,,,,,,,12110,11544,9112.3,7460.7,6279.9,5379.7,4662.7,4075.2,3584.9,3171.1,,,,,,,,,,,,14484,13364,10483,8536.7,7146.5,6093.4,5260.3,4582.6,4020.5,3548.5,,,,,,,,,,,,17173,15365,11993,9722,8101.9,6878.6,5916.9,5138.3,4496.2,3959.9,,,,,,,,,,,,19887,17556,13646,11015,9146.3,7735.2,6631.5,5743.2,5013.4,4406.4,,,,,,,,,,,,22950,19928,15429,12414,10272,8661.2,7404.7,6396.3,5571.9,4887.7,,,,,,,,,,,,26077,22470,17348,13920,11485,9656.7,8236.2,7098.6,6171,5404,,,,,,,,,,,,29498,25195,19396,15524,12780,10720,9121.8,7847.9,6810.9,5955.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM_01,2.8339,1595.1,2046.8,1633.9,1349.3,1141.3,975.85,836.9,0.001122,8.27E-04,7.97E-04,,,,,,,,,,,,2158.7,1841.7,1367.9,1043.6,806.22,625.52,481.15,335.5,0.65306,0.0012838,,,,,,,,,,,,2720.4,2386,1802.7,1404.8,1115.5,896.13,725.53,589.52,474.78,351.85,,,,,,,,,,,,3348.7,2939.2,2238,1762.3,1418.3,1158.1,955.65,795.12,665.62,558.44,,,,,,,,,,,,4003.6,3511.3,2683.5,2124.2,1721.6,1417.8,1181.4,993.61,842.24,718.49,,,,,,,,,,,,4799.6,4111.4,3146.5,2496.7,2031,1680.1,1407.4,1190.7,1015.8,872.73,,,,,,,,,,,,5548.3,4744.8,3631.4,2884.2,2350.2,1948.9,1637.4,1389.8,1189.9,1026.3,,,,,,,,,,,,6386.4,5412.8,4141.5,3289.7,2682.3,2227,1873.9,1593.5,1367,1181.7,,,,,,,,,,,,7243.3,6119.4,4678.1,3714.9,3029.3,2516.1,2118.7,1803.4,1548.9,1340.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,2.8335,1983.4,1289.5,922.49,671.26,483.63,316.42,0.030511,717.14,613.5,524.02,,,,,,,,,,,,2394.6,2384.3,1891.5,1556.6,1314.4,1122.9,961.09,8.48E-04,1.5219,214.77,,,,,,,,,,,,2928.9,2766.1,2181,1788.1,1507.1,1286.4,1098.4,3.17E-04,3.77E-04,7.09E-04,,,,,,,,,,,,3486.4,3191,2502.5,2044.1,1718.9,1466.6,2.44E-04,2.21E-04,2.25E-04,2.52E-04,,,,,,,,,,,,3138.2,3649.2,2848.5,2318.5,1945.8,1659.5,1.93E-04,1.65E-04,1.62E-04,1.69E-04,,,,,,,,,,,,1977.8,1641.3,1226.9,947.86,747.24,597.27,482.45,1.28E-04,1.22E-04,1.25E-04,,,,,,,,,,,,2322.4,1943.5,1461.1,1137,904.55,730.71,597.36,493.08,9.42E-05,9.53E-05,,,,,,,,,,,,2704.4,2258.4,1704.1,1332.4,1066.3,867.53,714.7,594.92,499.57,7.49E-05,,,,,,,,,,,,3078.2,2587.5,1956.6,1534.4,1232.9,1007.7,834.5,698.48,589.98,502.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM_11,2.7761,410.44,76.843,0.0047355,0.0012029,7.91E-04,0.0010254,30.291,182.79,145.54,110.63,,,,,,,,,,,,540.91,331.66,22.35,0.0020229,6.95E-04,4.94E-04,4.88E-04,819.01,692.86,581.37,,,,,,,,,,,,1008.1,505.77,266.07,0.012019,7.53E-04,3.95E-04,3.21E-04,928.19,769.68,622.68,,,,,,,,,,,,1291.1,1064.8,775.7,580.91,0.0010124,3.43E-04,1249.5,1043.4,834.71,624.85,,,,,,,,,,,,1782.6,1349.1,998.74,762.51,592.27,465.3,1411,1157.3,864.73,541.73,,,,,,,,,,,,4668.3,4160.3,3233.2,2621.2,2195.2,1872.1,1.57E-04,392.68,320.14,256.07,,,,,,,,,,,,5403.6,4717.8,3652.3,2952.9,2469.2,2108.6,1.31E-04,1.01E-04,410.17,342.78,,,,,,,,,,,,6116.6,5310.2,4097.6,3303.4,2756.9,2354.6,1.12E-04,8.17E-05,7.47E-05,422.5,,,,,,,,,,,,1627,5943.3,4571.8,3675.2,3061.8,2615.6,1.07E-04,6.87E-05,6.09E-05,6.03E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM_02,2.7384,513.91,0.0073454,139.09,175.88,120.11,0.0051649,0.0024,0.0028236,0.0037031,0.0050028,,,,,,,,,,,,750.27,522.08,0.033977,213.94,211.45,163.9,10.573,0.0022133,0.0017769,0.0019644,,,,,,,,,,,,679.94,788.78,558.84,73.856,274.26,233.54,186.84,0.0038666,0.0024587,0.0026612,,,,,,,,,,,,829.3,655.93,438.74,77.719,440.28,335.39,253.59,172.16,0.10981,0.0034449,,,,,,,,,,,,985.56,801.05,573.56,313.14,0.0019986,3.13E-04,368.46,292.31,226.19,125.06,,,,,,,,,,,,1157.6,948.34,697.78,473.92,0.012907,3.02E-04,1592.4,1282.5,855.35,358.36,,,,,,,,,,,,1344.7,1101,820.45,599.48,64.75,3.08E-04,1793.4,1387,687.86,78.936,,,,,,,,,,,,1412.1,1165,863.31,661.46,333.04,3.50E-04,2002.3,1453.9,371.93,0.054247,,,,,,,,,,,,6889.7,1356.3,1009.5,776.87,608.82,381.39,2224.1,1451.5,60.272,0.0027912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM_21,2.737,773.54,842.4,653.07,0.0010917,0.0023233,77.776,83.901,67.772,54.424,0.0044909,,,,,,,,,,,,898.55,4.36E-04,350.46,235.56,139.71,0.0011061,0.076572,101.96,0.0027687,0.003194,,,,,,,,,,,,264.17,1.35E-04,8.42E-04,404.42,292.47,204.79,65.587,109.98,0.0041866,0.0015869,,,,,,,,,,,,335.66,9.18E-05,2.13E-04,0.0076754,312.51,295.25,244.5,0.0022268,9.4997,113.98,,,,,,,,,,,,793.06,590.26,1.20E-04,6.89E-04,275.39,355.69,298.52,0.0010747,0.0016739,0.0053373,,,,,,,,,,,,995.7,787.19,554.83,2.35E-04,69.074,415.71,352.84,8.51E-04,0.001401,0.0035279,,,,,,,,,,,,1187.7,971.77,710.24,525.84,0.010296,474.59,408.54,7.38E-04,0.0016639,0.01315,,,,,,,,,,,,1533.1,1254.5,938.81,704.98,484.27,513.69,460.59,6.84E-04,0.0029733,14.729,,,,,,,,,,,,1738,1426.3,1074.4,825.29,517.27,8.98E-04,389.42,6.87E-04,0.016234,207.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM_12,2.6783,127.15,273.17,9.76E-04,481.2,0.0043167,0.0030661,0.0031255,0.003437,0.0039003,44.071,,,,,,,,,,,,193.61,984.35,7.74E-04,7.13E-04,7.73E-04,0.011434,0.0026865,0.0025237,91.36,77.111,,,,,,,,,,,,1105.5,79.137,0.017285,0.0028926,0.0017482,0.0017558,0.011227,98.125,89.318,104.82,,,,,,,,,,,,625.8,181.62,10.02,0.0043538,0.0015783,0.0011878,0.0012538,199.04,144.67,0.028523,,,,,,,,,,,,410.63,270.69,409.73,0.012467,0.001605,9.70E-04,9.00E-04,247.03,202.16,154.64,,,,,,,,,,,,491.67,351.41,1.00E-04,408.43,0.0018416,8.36E-04,7.15E-04,292.4,239.74,192.48,,,,,,,,,,,,576.37,429.85,285.32,1.36E-04,403.07,7.48E-04,5.88E-04,337.34,272.36,211.28,,,,,,,,,,,,664.88,508.62,355.26,6.79E-05,9.43E-04,404.23,4.94E-04,378.88,296.59,210.5,,,,,,,,,,,,760.39,589.47,422.64,5.26E-05,2.84E-04,580.43,4.23E-04,316.95,257.57,208.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,2.6774,152.64,0.0011609,156.95,7.2048,284.14,211.75,115.15,58.7,30.546,17.263,,,,,,,,,,,,209.76,0.0012035,686.99,0.0026993,0.0031542,57.863,71.217,48.825,32.673,21.741,,,,,,,,,,,,462.91,419.04,0.0012598,7.59E-04,6.49E-04,6.64E-04,8.28E-04,0.0030757,87.604,68.109,,,,,,,,,,,,1324.5,399.1,0.081434,117.81,0.0012342,7.84E-04,7.01E-04,7.73E-04,0.0015305,25.205,,,,,,,,,,,,1516.7,1.06E-04,112.42,259.88,43.713,0.0050141,0.0014526,9.80E-04,9.06E-04,0.001285,,,,,,,,,,,,560.71,7.52E-05,207.77,1.4447,292.84,174.76,13.949,0.0076222,0.0023206,0.0015163,,,,,,,,,,,,679.32,1.37E-04,5.96E-05,80.199,0.0024944,306.63,223.56,139.23,33.315,0.03869,,,,,,,,,,,,819.27,651.02,6.42E-05,184.14,0.0044866,6.93E-04,315.84,247.06,189.01,134.14,,,,,,,,,,,,956.2,785.55,568.77,267.25,0.016108,6.64E-04,526.07,427.14,316.82,185.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TE_00,2.6562,1.61E-04,0.0075663,0.0040553,0.1502,54.076,29.509,14.407,6.5901,2.9969,1.5208,,,,,,,,,,,,297.7,0.12589,0.0051947,544,308.15,106.8,22.184,2.8255,0.48189,0.24217,,,,,,,,,,,,266.25,0.006377,73.737,267.48,149.76,5.3117,0.047441,0.019532,0.016663,0.017939,,,,,,,,,,,,324.86,1279,141.99,0.0069281,117.74,89.105,2.0617,0.007192,0.0061036,0.0066337,,,,,,,,,,,,207.37,3.74E-04,0.0030586,69.399,149.87,103.3,115.49,10.558,0.0057067,0.0046318,,,,,,,,,,,,257.43,3.03E-04,7.93E-04,0.62506,174.98,156.74,0.062705,74.785,66.478,0.012289,,,,,,,,,,,,305.61,504.5,4.11E-04,0.006066,183.19,188.62,6.34E-04,0.0020929,0.021812,21.541,,,,,,,,,,,,357.48,9.66E-04,443.35,0.0013502,150.86,220.68,184.28,0.00145,0.0021178,0.0036436,,,,,,,,,,,,410.67,243.73,9.35E-05,375.56,56.98,252.84,213.56,0.0012644,0.0021136,0.0047689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TE_01,2.6098,0.014744,142.79,100.54,0.011376,0.016265,0.032333,0.072568,0.17548,0.43248,0.0078251,,,,,,,,,,,,3.42E-04,8.2539,83.908,64.9,0.016798,0.016368,0.053417,0.33001,1.8294,3.999,,,,,,,,,,,,70.236,0.013842,136.04,128.34,90.218,0.21303,14.956,36.021,45.924,48.245,,,,,,,,,,,,161.25,0.0010013,0.003781,96.809,146.26,0.012554,0.45187,53.893,0.0044561,0.0050595,,,,,,,,,,,,433.38,1536.8,4.11E-04,8.27E-04,0.017456,124.68,95.264,0.1038,0.0057221,0.004272,,,,,,,,,,,,1776.5,1752.9,5.54E-04,2.63E-04,4.41E-04,0.0016068,127.08,0.0025287,0.008909,56.544,,,,,,,,,,,,2033.7,194.51,338.72,205.85,2.25E-04,3.10E-04,155.66,0.0017751,0.002562,0.0052674,,,,,,,,,,,,513.63,202.14,3.11E-04,325.09,218.4,0.0013861,0.0012199,3.83E-04,7.33E-04,0.0017758,,,,,,,,,,,,609.04,5.92E-04,1.70E-04,8.40E-04,311.29,0.0012448,0.0010273,175.51,2.79E-04,4.13E-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM_30,2.5998,55.324,64.374,29.915,6.9882,0.0031481,0.0031294,0.003805,0.0048119,0.0061409,0.9836,,,,,,,,,,,,67.109,193.98,145.33,0.005607,35.69,38.378,0.0024507,0.0026816,0.0030977,0.003651,,,,,,,,,,,,0.0051328,65.54,185.62,0.0031397,0.0080936,18.989,51.844,41.146,32.882,0.0063812,,,,,,,,,,,,321.92,0.0014341,1033.2,589.84,22.728,99.904,0.026816,0.0046045,48.302,40.666,,,,,,,,,,,,385.99,0.0029842,1189,466,0.0027804,0.0023749,0.0030724,9.8815,70.646,62.849,,,,,,,,,,,,456.99,144.12,1360.3,0.0092007,0.0026134,0.0018767,0.001903,97.882,15.19,0.0057403,,,,,,,,,,,,520.86,2.22E-04,88.775,5.21E-04,0.0026495,0.0015758,0.001485,126.43,97.296,14.723,,,,,,,,,,,,2280.1,1.86E-04,144.08,1.7847,0.0030043,1.79E-04,2.39E-04,151.18,122.5,92.5,,,,,,,,,,,,249.87,2.73E-04,190.96,44.737,0.0037977,223.81,1.72E-04,2.08E-04,142.47,112.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM_03,2.5969,280,0.0048266,0.020665,0.099587,54.082,42.952,33.464,26.543,21.81,6.41E+05,,,,,,,,,,,,54.194,0.0031398,0.0033288,105.84,24.652,0.0028896,29.053,22.001,16.889,13.149,,,,,,,,,,,,98.034,238.12,186.68,132.97,67.613,0.008077,0.0048319,0.0049662,0.0055605,26.633,,,,,,,,,,,,128.72,267.33,220.41,0.0029569,0.041106,52.291,32.575,58.906,45.077,116,,,,,,,,,,,,159.55,79.634,0.18239,0.0056666,0.017918,0.0032726,0.0032158,0.083973,57.585,54.528,,,,,,,,,,,,175.62,354.52,26.682,208.95,0.0064981,0.0028031,0.0022838,0.0027418,0.05049,58.285,,,,,,,,,,,,419.67,1984.2,3.67E-04,0.028306,41.684,0.017468,0.0041033,0.0027659,0.0030271,0.051497,,,,,,,,,,,,214.42,2228.2,0.0012279,0.51737,1.68E-04,100.77,1.4344,0.012009,0.0048433,0.0041602,,,,,,,,,,,,2595.8,456.21,9.84E-04,0.012497,112.3,1.71E-04,140.19,49.774,0.43689,0.01738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TE_10,2.5882,0.001514,0.0014026,0.0017457,34.138,24.407,16.319,10.933,7.4175,5.1681,8.67E-06,,,,,,,,,,,,0.0058331,171.28,94.347,0.0018029,0.021839,52.976,9.7837,0.020935,0.014387,0.015518,,,,,,,,,,,,20.862,0.0027801,0.0023907,134.05,0.0096053,51.662,0.0054927,0.0025907,0.0026937,0.0030248,,,,,,,,,,,,9.44E-05,20.983,0.0023601,0.0047926,0.0033029,0.0044155,109.97,126,124.19,33.716,,,,,,,,,,,,5.67E-05,242.97,6.0907,0.004424,37.131,184.76,218.76,212.02,194.52,175.64,,,,,,,,,,,,157.14,0.0057456,169.96,0.58783,204,323.52,319.11,288.49,254.48,223.15,,,,,,,,,,,,179.31,2.439,0.0034169,34.025,0.019186,49.655,101.17,85.535,2.871,0.0088481,,,,,,,,,,,,592.37,0.054645,4.84E-04,2.13E-04,119.98,0.0051325,0.69698,60.184,80.341,29.118,,,,,,,,,,,,680.2,2343.8,216.17,7.06E-04,0.0010738,127.91,0.0024587,0.013344,2.3098,43.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM_22,2.5758,32.636,250.79,53.346,0.0080848,0.0081333,0.0090192,0.010519,0.012675,63270,74698,,,,,,,,,,,,6.62E-04,0.0028533,0.002474,3.9597,0.006772,0.007018,0.085466,23.121,22.732,19.203,,,,,,,,,,,,0.045141,0.075257,0.0079959,0.0050312,88.762,6.1868,36.168,26.231,16.873,9.4309,,,,,,,,,,,,0.0042589,0.0042285,0.01602,163.42,109.19,53.836,0.0558,0.0040658,0.0032104,0.0030935,,,,,,,,,,,,104.11,91.813,0.010564,88.932,81.935,19.876,0.9132,0.1241,0.064596,0.039499,,,,,,,,,,,,335.54,131.16,0.024074,72.855,83.974,63.857,30.442,0.027987,0.017433,0.017217,,,,,,,,,,,,224.47,0.30363,1536.3,14.957,104.51,86.794,66.376,0.0049203,0.44142,0.0096812,,,,,,,,,,,,259.72,17.725,1725.7,0.0095772,0.0014209,107.54,86.332,0.0030013,0.0045896,0.032363,,,,,,,,,,,,402.44,161.35,0.0011362,184.3,7.09E-04,0.0010167,104.71,0.0023972,0.0032919,0.0052272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TE_11,2.5402,0.0088915,52.912,0.012121,3.4713,0.25096,0.14683,0.18702,633.76,1.07E-05,1.46E-05,,,,,,,,,,,,358.41,0.013021,0.0072394,0.31284,34.835,19.026,9.5069,4.5266,0.073177,4.64E+05,,,,,,,,,,,,4.75E-04,12.446,0.033716,0.0046908,0.0028045,0.10484,40.234,25.873,16.968,15.06,,,,,,,,,,,,65.578,0.032958,45.303,33.169,0.089009,0.0083632,7.6841,6.0313,2.0452,1.0442,,,,,,,,,,,,8.41E-04,0.0033572,86.418,124.39,64.491,29.006,0.89509,0.028951,0.013425,0.022351,,,,,,,,,,,,7.00E-05,0.0010558,0.0031795,1.7731,110.48,110.7,79.085,23.224,0.0072246,0.007065,,,,,,,,,,,,0.0023292,0.0075489,0.0011173,0.057513,379.18,434.91,0.15693,26.278,0.014894,56.706,,,,,,,,,,,,333.07,162.55,199.79,66.873,538.73,0.0025447,0.002486,66.02,14.145,0.011292,,,,,,,,,,,,298.38,3.16E-04,1852.8,0.0019237,0.0040077,0.0021914,0.0020303,84.2,63.106,2.5659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM_31,2.5372,5.3299,0.01482,29.259,0.24236,3.023,6.0931,6.1752,9.60E-06,66365,4.12E-05,,,,,,,,,,,,0.010666,61.396,26.65,0.022494,0.015583,0.017769,0.023477,0.033954,11370,8.45E-06,,,,,,,,,,,,508.88,0.0087443,18.798,31.861,0.018765,0.022539,0.038568,0.067688,0.11527,0.18079,,,,,,,,,,,,0.001955,173.82,145.41,0.011028,8.2694,0.027727,0.056252,0.17265,0.48599,0.9446,,,,,,,,,,,,216.86,0.0092202,82.275,138.62,108.77,0.051797,0.73377,5.502,9.6683,11.29,,,,,,,,,,,,97.129,0.0026103,320.22,214.7,57.469,0.3194,0.040688,0.068775,10.918,0.27726,,,,,,,,,,,,96.919,0.013368,369.56,221.29,0.003956,0.0030509,5.782,0.026385,32.344,30.82,,,,,,,,,,,,134.29,0.0040815,0.0012189,0.02157,0.0038815,544.77,0.0056731,0.005718,0.055791,36.669,,,,,,,,,,,,161.42,351.27,83.068,290.25,83.667,0.41781,0.012195,0.0062449,0.0063071,0.35392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM_13,2.5342,7.4694,19.718,0.02763,13.392,4.1227,0.3235,4.05E+05,66570,1.58E-05,17718,,,,,,,,,,,,61.448,39.168,0.16316,0.020194,0.030105,0.059006,0.12811,0.29193,3.30E-05,77152,,,,,,,,,,,,0.0022539,88.231,62.568,0.013465,26.56,0.0083143,0.0097982,0.012452,0.016793,0.12587,,,,,,,,,,,,133.96,113.36,0.0016248,0.0060355,0.013601,25.711,26.918,0.0072414,0.0086537,0.011105,,,,,,,,,,,,67.717,137.49,106.14,0.0049538,0.01043,0.01204,1.1558,20.296,0.0070622,0.0079613,,,,,,,,,,,,1.80E-04,153.66,107.38,0.0054241,0.018467,2.4404,0.0058479,16.342,51.183,2.7344,,,,,,,,,,,,100.25,45.543,7.9191,0.011029,7.063,0.01723,0.0087038,339.53,289.37,242.52,,,,,,,,,,,,139.08,127.46,420.05,180.82,0.075262,0.0093007,468.38,385.92,312.41,252.41,,,,,,,,,,,,161.35,6.42E-04,9.79E-04,0.10848,703.77,2.5969,506.8,373.3,256.81,171.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
